"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"EL41621C";"Tipo 5495";"División 1";"Grupo 1";"Texto Search Descripción 1061";"Texto Descripción 1"
"EL41622C";"Tipo 2275";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41623C";"Tipo 916";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41623LK";"Tipo 3394";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41623RK";"Tipo 3394";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41624C";"Tipo 3395";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41624K";"Tipo 6930";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41625C";"Tipo 2276";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41625K";"Tipo 4687";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41626";"Tipo 231";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41627";"Tipo 917";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41628";"Tipo 4688";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41629";"Tipo 6931";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4163";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41630";"Tipo 609";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41631";"Tipo 232";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41632C";"Tipo 3396";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41633C";"Tipo 918";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41634";"Tipo 919";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41635";"Tipo 387";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41636";"Tipo 388";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41637";"Tipo 920";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41638";"Tipo 921";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41639";"Tipo 389";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4164";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41640";"Tipo 390";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41641";"Tipo 922";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41642";"Tipo 923";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41643";"Tipo 924";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41644";"Tipo 1464";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41645";"Tipo 1465";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41646";"Tipo 1466";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41647";"Tipo 1467";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41648";"Tipo 391";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41649C";"Tipo 1468";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4165";"Tipo 392";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41650";"Tipo 1469";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41651";"Tipo 144";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41652C";"Tipo 2277";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41653";"Tipo 4689";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41654";"Tipo 3397";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41655";"Tipo 4690";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41656C";"Tipo 2278";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41657C";"Tipo 2279";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41658";"Tipo 3398";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41659C";"Tipo 1470";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4166";;"División 1";"Grupo 1";"Texto Search Descripción 2";"Texto Descripción 2"
"EL41660C";"Tipo 2280";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41661C";"Tipo 393";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41662C";"Tipo 394";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41663C";"Tipo 1471";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41664C";"Tipo 1472";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41665";"Tipo 1473";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41666C";"Tipo 2281";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41666K";"Tipo 6932";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41667";"Tipo 3399";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41668C";"Tipo 925";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41669C";"Tipo 610";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4167";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41670C";"Tipo 926";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41671C";"Tipo 5496";"División 1";"Grupo 1";"Texto Search Descripción 1071";"Texto Descripción 1"
"EL41672C";"Tipo 611";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41673";"Tipo 1474";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41674C";"Tipo 2282";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41675K";"Tipo 4691";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41676C";"Tipo 2283";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41677C";"Tipo 2284";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41678";"Tipo 395";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41679C";"Tipo 1475";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4168";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41680C";"Tipo 1476";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41681C";"Tipo 2285";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41681K";"Tipo 3400";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41682C";"Tipo 5497";"División 1";"Grupo 1";"Texto Search Descripción 1074";"Texto Descripción 1"
"EL41683C";"Tipo 2286";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41684C";"Tipo 3401";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41685C";"Tipo 2287";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41686C";"Tipo 5479";"División 1";"Grupo 1";"Texto Search Descripción 627";"Texto Descripción 1"
"EL41687C";"Tipo 2288";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41688C";"Tipo 2289";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41689C";"Tipo 1477";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4169";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41690";"Tipo 233";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41691C";"Tipo 2290";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41692C";"Tipo 2291";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41693C";"Tipo 1478";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41694C";"Tipo 3402";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41695C";"Tipo 1479";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41695K";"Tipo 6934";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41696C";"Tipo 1480";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41697C";"Tipo 1481";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41698";"Tipo 4692";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41699";"Tipo 4693";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4170";;"División 1";"Grupo 1";"Texto Search Descripción 2";"Texto Descripción 2"
"EL41700";"Tipo 4694";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41701";"Tipo 4695";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41702";"Tipo 4696";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41703";"Tipo 4697";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41704";"Tipo 4698";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41705";"Tipo 4699";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41706";"Tipo 4700";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41707";"Tipo 4701";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41708C";"Tipo 2292";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41709C";"Tipo 2293";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4171";;"División 1";"Grupo 1";"Texto Search Descripción 2";"Texto Descripción 2"
"EL41710C";"Tipo 3403";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41711C";"Tipo 1482";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41712C";"Tipo 2294";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41713";"Tipo 927";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41714C";"Tipo 1483";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41715";"Tipo 4702";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41716";"Tipo 4703";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41717";"Tipo 396";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41718C";"Tipo 612";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41719C";"Tipo 2295";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4172";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41720";"Tipo 3404";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41722";"Tipo 91";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41723";"Tipo 1484";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41724";"Tipo 2296";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41725";"Tipo 928";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41726";"Tipo 1485";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41727C";"Tipo 1486";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41728C";"Tipo 1487";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41729C";"Tipo 2297";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41730C";"Tipo 3405";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41732";"Tipo 4704";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41733";"Tipo 4705";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41734";"Tipo 4706";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41735C";"Tipo 929";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41736C";"Tipo 2298";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41737C";"Tipo 2299";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41738C";"Tipo 2300";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4174";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41740C";"Tipo 2301";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41741C";"Tipo 1488";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41742C";"Tipo 1489";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41743C";"Tipo 1490";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41744C";"Tipo 613";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41745C";"Tipo 2302";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41746C";"Tipo 2303";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41748C";"Tipo 614";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41749C";"Tipo 3406";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4175";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41750C";"Tipo 930";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41751C";"Tipo 2304";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41752C";"Tipo 1491";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41753C";"Tipo 6935";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41754C";"Tipo 4707";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41755C";"Tipo 2305";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41756C";"Tipo 2306";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41757C";"Tipo 1492";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41757K";"Tipo 4708";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41758C";"Tipo 2307";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41759C";"Tipo 1493";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4176";;"División 1";"Grupo 1";"Texto Search Descripción 2";"Texto Descripción 2"
"EL41760C";"Tipo 2308";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41761C";"Tipo 931";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41762C";"Tipo 5480";"División 1";"Grupo 1";"Texto Search Descripción 638";"Texto Descripción 1"
"EL41763C";"Tipo 3407";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41764C";"Tipo 2309";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41765C";"Tipo 932";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41766C";"Tipo 2310";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41767C";"Tipo 2311";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41768";"Tipo 933";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41769C";"Tipo 1494";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4177";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41770C";"Tipo 2312";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41771C";"Tipo 2313";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41772C";"Tipo 1495";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41773C";"Tipo 2314";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41774C";"Tipo 2315";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41775C";"Tipo 615";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41776C";"Tipo 2316";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41777C";"Tipo 1496";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41778C";"Tipo 2317";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41778K";"Tipo 4709";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41779C";"Tipo 2318";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4178";;"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41780C";"Tipo 2319";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41781C";"Tipo 934";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41782C";"Tipo 2320";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41783C";"Tipo 3408";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41784C";"Tipo 2321";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41785C";"Tipo 5475";"División 1";"Grupo 1";"Texto Search Descripción 82";"Texto Descripción 1"
"EL41786C";"Tipo 2322";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41787C";"Tipo 2323";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41788C";"Tipo 3409";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41789C";"Tipo 2324";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL4179";;"División 1";"Grupo 1";"Texto Search Descripción 2";"Texto Descripción 2"
"EL41790C";"Tipo 2325";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41791C";"Tipo 2326";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
"EL41792C";"Tipo 2327";"División 1";"Grupo 1";"Texto Search Descripción 1";"Texto Descripción 1"
