Invoice;InboundDate;IDSupplier;OrderDate;InvoiceDate;LeadTime;SupplierName;Country;Currency;CountryOrigen;TheoricalLeadTime;GoodLeadTime
FFCC161841;2016-06-01;PROV1485;2016-05-03;2016-06-04;29 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC161843;2016-06-10;PROV1014;2016-05-11;2016-06-13;30 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC161845;2016-06-08;PROV1475;2016-05-04;2016-06-11;35 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC161849;2016-06-01;PROV1485;2016-04-20;2016-06-04;42 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC161855;2016-06-24;PROV1441;2016-05-19;2016-06-27;36 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC161856;2016-06-30;PROV1558;2016-06-17;2016-07-03;13 days;Proveedor 453;ES;EUR;Spanish;10 days;False
FFCC161857;2016-06-06;PROV40001825;2016-05-05;2016-06-09;32 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC161858;2016-06-20;PROV40001825;2016-06-11;2016-06-23;9 days;Proveedor 29;ES;EUR;Spanish;10 days;True
FFCC161862;2016-06-01;PROV1597;2016-05-18;2016-06-04;14 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC161866;2016-06-30;PROV1734;2016-05-11;2016-07-03;50 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC161867;2016-06-01;PROV1834;2016-05-13;2016-06-04;19 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC161870;2016-06-30;PROV1129;2016-05-23;2016-07-03;38 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC161873;2016-06-01;PROV40002220;2016-05-06;2016-06-04;26 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC161874;2016-06-27;PROV40002220;2016-06-07;2016-06-30;20 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC161879;2016-06-01;PROV1870;2016-05-15;2016-06-04;17 days;Proveedor 707;IE;EUR;Intracommunity;20 days;True
FFCC161881;2016-06-16;PROV1597;2016-05-17;2016-06-19;30 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC161882;2016-06-01;PROV1834;2016-04-18;2016-06-04;44 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC161883;2016-06-17;PROV1834;2016-05-17;2016-06-20;31 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC161884;2016-06-08;PROV40001470;2016-05-18;2016-06-11;21 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC161885;2016-06-29;PROV1027;2016-06-08;2016-07-02;21 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC161886;2016-06-30;PROV40000735;2016-05-18;2016-07-03;43 days;Proveedor 19;ES;EUR;Spanish;10 days;False
FFCC161941;2016-07-01;PROV1650;2016-05-23;2016-07-04;39 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC161942;2016-07-06;PROV1428;2016-05-26;2016-07-09;41 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC161945;2016-07-01;PROV1475;2016-05-24;2016-07-04;38 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC161950;2016-07-11;PROV1475;2016-06-01;2016-07-14;40 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC161955;2016-07-04;PROV40001000;2016-06-24;2016-07-07;10 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC161963;2016-07-01;PROV1397;2016-06-03;2016-07-04;28 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC161965;2016-07-15;PROV40001470;2016-06-10;2016-07-18;35 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC161966;2016-07-07;PROV1014;2016-06-06;2016-07-10;31 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC161967;2016-07-07;PROV1014;2016-05-15;2016-07-10;53 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC161968;2016-07-01;PROV1597;2016-05-21;2016-07-04;41 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC161971;2016-07-02;PROV1734;2016-05-23;2016-07-05;40 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC161972;2016-07-01;PROV1397;2016-05-11;2016-07-04;51 days;Proveedor 321;PE;USD;Extracommunity;45 days;False
FFCC161974;2016-07-05;PROV1650;2016-05-26;2016-07-08;40 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC161975;2016-07-09;PROV40002330;2016-06-09;2016-07-12;30 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC161976;2016-07-05;PROV1443;2016-06-14;2016-07-08;21 days;Proveedor 351;ES;EUR;Spanish;10 days;False
FFCC161977;2016-07-05;PROV1649;2016-06-14;2016-07-08;21 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC161978;2016-07-01;PROV40002330;2016-06-22;2016-07-04;9 days;Proveedor 37;ES;EUR;Spanish;10 days;True
FFCC161979;2016-07-01;PROV1061;2016-05-06;2016-07-04;56 days;Proveedor 182;IN;USD;Extracommunity;45 days;False
FFCC161980;2016-07-15;PROV40000520;2016-05-30;2016-07-18;46 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC161981;2016-07-04;PROV1756;2016-05-18;2016-07-07;47 days;Proveedor 603;IN;USD;Extracommunity;45 days;False
FFCC161982;2016-07-21;PROV1734;2016-06-15;2016-07-24;36 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC161983;2016-07-01;PROV1485;2016-06-24;2016-07-04;7 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC161985;2016-07-01;PROV1398;2016-05-22;2016-07-04;40 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC162001;2016-07-20;PROV1061;2016-06-26;2016-07-23;24 days;Proveedor 182;IN;USD;Extracommunity;45 days;True
FFCC162003;2016-07-01;PROV40002220;2016-06-02;2016-07-04;29 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC162004;2016-07-20;PROV1014;2016-06-19;2016-07-23;31 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC162008;2016-07-01;PROV1875;2016-05-09;2016-07-04;53 days;Proveedor 711;CH;USD;Extracommunity;45 days;False
FFCC162011;2016-07-20;PROV1585;2016-05-30;2016-07-23;51 days;Proveedor 479;CH;USD;Extracommunity;45 days;False
FFCC162014;2016-07-01;PROV1597;2016-05-16;2016-07-04;46 days;Proveedor 491;CH;USD;Extracommunity;45 days;False
FFCC162021;2016-07-23;PROV1734;2016-07-01;2016-07-26;22 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC162022;2016-07-20;PROV1003;2016-06-10;2016-07-23;40 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC162023;2016-07-20;PROV1465;2016-06-22;2016-07-23;28 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC162024;2016-07-25;PROV40002720;2016-06-26;2016-07-28;29 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC162025;2016-07-22;PROV40000500;2016-06-20;2016-07-25;32 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC162027;2016-07-15;PROV1027;2016-06-07;2016-07-18;38 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC162028;2016-07-20;PROV1170;2016-07-08;2016-07-23;12 days;Proveedor 221;ES;EUR;Spanish;10 days;False
FFCC162029;2016-07-11;PROV1397;2016-06-08;2016-07-14;33 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162031;2016-07-01;PROV1834;2016-06-16;2016-07-04;15 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC162032;2016-07-19;PROV1397;2016-06-28;2016-07-22;21 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162033;2016-07-22;PROV1650;2016-06-19;2016-07-25;33 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC162034;2016-07-11;PROV1558;2016-07-04;2016-07-14;7 days;Proveedor 453;ES;EUR;Spanish;10 days;True
FFCC162035;2016-07-30;PROV40000187;2016-07-01;2016-08-02;29 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162036;2016-07-20;PROV1441;2016-06-11;2016-07-23;39 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC162037;2016-07-25;PROV40000187;2016-07-01;2016-07-28;24 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162038;2016-07-21;PROV1649;2016-05-31;2016-07-24;51 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC162090;2016-07-22;PROV40000520;2016-05-28;2016-07-25;55 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162091;2016-07-31;PROV40002065;2016-07-12;2016-08-03;19 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC162092;2016-07-28;PROV1484;2016-06-26;2016-07-31;32 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC162093;2016-07-30;PROV1734;2016-06-09;2016-08-02;51 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC162094;2016-07-30;PROV40000520;2016-06-15;2016-08-02;45 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162095;2016-07-23;PROV40002330;2016-07-02;2016-07-26;21 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC162096;2016-07-31;PROV1129;2016-07-01;2016-08-03;30 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC162099;2016-07-31;PROV41000980;2016-06-21;2016-08-03;40 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC162109;2016-07-29;PROV40000850;2016-07-03;2016-08-01;26 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC162114;2016-07-19;PROV1014;2016-07-06;2016-07-22;13 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC162115;2016-07-29;PROV40000500;2016-07-20;2016-08-01;9 days;Proveedor 16;ES;EUR;Spanish;10 days;True
FFCC162142;2016-07-15;PROV40000187;2016-05-30;2016-07-18;46 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162143;2016-07-18;PROV1485;2016-06-09;2016-07-21;39 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162144;2016-07-18;PROV1485;2016-06-25;2016-07-21;23 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162163;2016-07-01;PROV1585;2016-06-14;2016-07-04;17 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC162166;2016-07-01;PROV1585;2016-06-02;2016-07-04;29 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC162169;2016-07-28;PROV1485;2016-07-10;2016-07-31;18 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC162171;2016-07-18;PROV1922;2016-06-03;2016-07-21;45 days;Proveedor 753;ES;EUR;Spanish;10 days;False
FFCC162176;2016-07-01;PROV40000500;2016-06-16;2016-07-04;15 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC162234;2016-07-01;PROV1397;2016-05-06;2016-07-04;56 days;Proveedor 321;PE;USD;Extracommunity;45 days;False
FFCC162236;2016-07-31;PROV40000187;2016-07-03;2016-08-03;28 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162237;2016-07-30;PROV1465;2016-07-06;2016-08-02;24 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC162238;2016-07-27;PROV40000520;2016-06-17;2016-07-30;40 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162241;2016-08-18;PROV40001825;2016-08-02;2016-08-21;16 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC162246;2016-08-09;PROV40000187;2016-06-14;2016-08-12;56 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162247;2016-08-17;PROV1397;2016-06-24;2016-08-20;54 days;Proveedor 321;PE;USD;Extracommunity;45 days;False
FFCC162249;2016-08-08;PROV1485;2016-07-25;2016-08-11;14 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC162253;2016-08-01;PROV1485;2016-06-13;2016-08-04;49 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162255;2016-08-01;PROV1870;2016-06-16;2016-08-04;46 days;Proveedor 707;IE;EUR;Intracommunity;20 days;False
FFCC162258;2016-08-01;PROV1875;2016-07-29;2016-08-04;3 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC162261;2016-08-01;PROV1397;2016-07-16;2016-08-04;16 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162288;2016-08-01;PROV1475;2016-06-29;2016-08-04;33 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC162291;2016-08-01;PROV1475;2016-06-26;2016-08-04;36 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC162294;2016-08-01;PROV1834;2016-07-19;2016-08-04;13 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC162297;2016-08-19;PROV1255;2016-07-11;2016-08-22;39 days;Proveedor 252;ES;EUR;Spanish;10 days;False
FFCC162299;2016-08-05;PROV40000500;2016-07-08;2016-08-08;28 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC162300;2016-08-01;PROV1650;2016-06-28;2016-08-04;34 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC162301;2016-08-03;PROV40002220;2016-07-16;2016-08-06;18 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC162303;2016-08-05;PROV40000850;2016-07-16;2016-08-08;20 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC162304;2016-08-02;PROV1129;2016-07-11;2016-08-05;22 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC162305;2016-08-01;PROV40001000;2016-07-20;2016-08-04;12 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC162306;2016-08-01;PROV40002330;2016-06-13;2016-08-04;49 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC162307;2016-08-01;PROV1014;2016-06-10;2016-08-04;52 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC162308;2016-08-17;PROV1650;2016-07-28;2016-08-20;20 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC162309;2016-08-09;PROV1734;2016-07-14;2016-08-12;26 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC162310;2016-08-13;PROV1734;2016-07-21;2016-08-16;23 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC162311;2016-08-01;PROV40001825;2016-06-21;2016-08-04;41 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC162313;2016-08-10;PROV1485;2016-07-11;2016-08-13;30 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162314;2016-08-01;PROV40000520;2016-06-20;2016-08-04;42 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162355;2016-08-12;PROV40000520;2016-07-13;2016-08-15;30 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162356;2016-08-06;PROV40002330;2016-06-22;2016-08-09;45 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC162357;2016-08-01;PROV1597;2016-06-12;2016-08-04;50 days;Proveedor 491;CH;USD;Extracommunity;45 days;False
FFCC162360;2016-08-09;PROV1061;2016-07-13;2016-08-12;27 days;Proveedor 182;IN;USD;Extracommunity;45 days;True
FFCC162361;2016-08-01;PROV1870;2016-06-10;2016-08-04;52 days;Proveedor 707;IE;EUR;Intracommunity;20 days;False
FFCC162363;2016-08-01;PROV1398;2016-06-22;2016-08-04;40 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC162366;2016-08-01;PROV1585;2016-06-20;2016-08-04;42 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC162373;2016-08-19;PROV1003;2016-07-04;2016-08-22;46 days;Proveedor 165;CN;USD;Extracommunity;45 days;False
FFCC162374;2016-08-17;PROV40001000;2016-07-24;2016-08-20;24 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC162375;2016-08-18;PROV1647;2016-07-04;2016-08-21;45 days;Proveedor 536;ES;EUR;Spanish;10 days;False
FFCC162376;2016-08-24;PROV1734;2016-07-28;2016-08-27;27 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC162391;2016-08-20;PROV1734;2016-07-27;2016-08-23;24 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC162392;2016-08-23;PROV40001000;2016-07-08;2016-08-26;46 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC162393;2016-08-26;PROV1650;2016-08-05;2016-08-29;21 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC162394;2016-08-31;PROV1129;2016-08-30;2016-09-03;1 days;Proveedor 207;ES;EUR;Spanish;10 days;True
FFCC162395;2016-08-04;PROV40000735;2016-07-15;2016-08-07;20 days;Proveedor 19;ES;EUR;Spanish;10 days;False
FFCC162396;2016-08-25;PROV40000520;2016-08-14;2016-08-28;11 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162397;2016-08-31;PROV40002120;2016-08-02;2016-09-03;29 days;Proveedor 32;ES;EUR;Spanish;10 days;False
FFCC162398;2016-08-31;PROV40002065;2016-08-06;2016-09-03;25 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC162399;2016-08-31;PROV41000980;2016-07-11;2016-09-03;51 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC162400;2016-08-19;PROV1485;2016-08-01;2016-08-22;18 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC162403;2016-08-01;PROV1834;2016-07-20;2016-08-04;12 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC162406;2016-08-27;PROV1485;2016-08-13;2016-08-30;14 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC162418;2016-08-11;PROV1027;2016-07-16;2016-08-14;26 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC162419;2016-08-31;PROV40002180;2016-08-11;2016-09-03;20 days;Proveedor 34;ES;EUR;Spanish;10 days;False
FFCC162420;2016-08-26;PROV40000500;2016-07-14;2016-08-29;43 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC162421;2016-08-22;PROV40000500;2016-08-04;2016-08-25;18 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC162422;2016-08-25;PROV1465;2016-07-11;2016-08-28;45 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC162424;2016-08-22;PROV1649;2016-08-11;2016-08-25;11 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC162425;2016-08-24;PROV1649;2016-07-12;2016-08-27;43 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC162426;2016-08-25;PROV1649;2016-07-28;2016-08-28;28 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC162427;2016-08-22;PROV1441;2016-08-15;2016-08-25;7 days;Proveedor 349;ES;EUR;Spanish;10 days;True
FFCC162428;2016-08-01;PROV40001470;2016-07-07;2016-08-04;25 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC162430;2016-08-18;PROV40002330;2016-07-29;2016-08-21;20 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC162474;2016-08-31;PROV1781;2016-08-10;2016-09-03;21 days;Proveedor 628;ES;EUR;Spanish;10 days;False
FFCC162529;2016-09-01;PROV1875;2016-07-19;2016-09-04;44 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC162532;2016-09-13;PROV1003;2016-07-26;2016-09-16;49 days;Proveedor 165;CN;USD;Extracommunity;45 days;False
FFCC162533;2016-09-01;PROV1585;2016-07-22;2016-09-04;41 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC162536;2016-09-01;PROV1397;2016-08-22;2016-09-04;10 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162538;2016-09-01;PROV1475;2016-08-19;2016-09-04;13 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC162541;2016-09-01;PROV1485;2016-08-16;2016-09-04;16 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC162544;2016-09-01;PROV1475;2016-07-19;2016-09-04;44 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC162548;2016-09-01;PROV1428;2016-08-14;2016-09-04;18 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC162551;2016-09-01;PROV1398;2016-07-17;2016-09-04;46 days;Proveedor 322;CH;USD;Extracommunity;45 days;False
FFCC162554;2016-09-08;PROV1484;2016-08-19;2016-09-11;20 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC162555;2016-09-01;PROV40001825;2016-08-05;2016-09-04;27 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC162589;2016-09-01;PROV1756;2016-08-20;2016-09-04;12 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC162590;2016-09-06;PROV1014;2016-07-16;2016-09-09;52 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC162591;2016-09-09;PROV40000850;2016-08-07;2016-09-12;33 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC162592;2016-09-13;PROV1061;2016-08-16;2016-09-16;28 days;Proveedor 182;IN;USD;Extracommunity;45 days;True
FFCC162593;2016-09-01;PROV1870;2016-08-09;2016-09-04;23 days;Proveedor 707;IE;EUR;Intracommunity;20 days;False
FFCC162597;2016-09-15;PROV1129;2016-08-23;2016-09-18;23 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC162598;2016-09-17;PROV40000850;2016-08-06;2016-09-20;42 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC162599;2016-09-09;PROV40000520;2016-08-17;2016-09-12;23 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162611;2016-09-14;PROV1014;2016-08-19;2016-09-17;26 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC162612;2016-09-01;PROV1597;2016-08-17;2016-09-04;15 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC162615;2016-09-10;PROV40002330;2016-09-04;2016-09-13;6 days;Proveedor 37;ES;EUR;Spanish;10 days;True
FFCC162616;2016-09-16;PROV40000500;2016-08-18;2016-09-19;29 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC162617;2016-09-15;PROV1465;2016-07-30;2016-09-18;47 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC162619;2016-09-01;PROV1397;2016-07-17;2016-09-04;46 days;Proveedor 321;PE;USD;Extracommunity;45 days;False
FFCC162630;2016-09-07;PROV1397;2016-08-03;2016-09-10;35 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162633;2016-09-16;PROV40000520;2016-09-13;2016-09-19;3 days;Proveedor 17;ES;EUR;Spanish;10 days;True
FFCC162635;2016-09-14;PROV1441;2016-08-14;2016-09-17;31 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC162644;2016-09-14;PROV40001000;2016-08-19;2016-09-17;26 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC162645;2016-09-06;PROV40002220;2016-08-28;2016-09-09;9 days;Proveedor 36;ES;EUR;Spanish;10 days;True
FFCC162646;2016-09-14;PROV1485;2016-07-20;2016-09-17;56 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162673;2016-09-27;PROV1485;2016-08-31;2016-09-30;27 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162676;2016-09-25;PROV1585;2016-09-06;2016-09-28;19 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC162684;2016-09-30;PROV1900;2016-08-27;2016-10-03;34 days;Proveedor 732;ES;EUR;Spanish;10 days;False
FFCC162685;2016-09-26;PROV40001825;2016-09-11;2016-09-29;15 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC162686;2016-09-23;PROV40000187;2016-09-09;2016-09-26;14 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162687;2016-09-10;PROV40000187;2016-08-10;2016-09-13;31 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC162688;2016-09-01;PROV1475;2016-07-27;2016-09-04;36 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC162692;2016-09-25;PROV40002720;2016-08-07;2016-09-28;49 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC162693;2016-09-30;PROV1129;2016-09-05;2016-10-03;25 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC162699;2016-09-26;PROV1061;2016-09-13;2016-09-29;13 days;Proveedor 182;IN;USD;Extracommunity;45 days;True
FFCC162711;2016-09-30;PROV40000850;2016-09-05;2016-10-03;25 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC162713;2016-09-12;PROV40001000;2016-08-20;2016-09-15;23 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC162714;2016-09-24;PROV40002330;2016-08-13;2016-09-27;42 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC162715;2016-09-17;PROV40002330;2016-09-05;2016-09-20;12 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC162717;2016-09-22;PROV1485;2016-08-06;2016-09-25;47 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162723;2016-09-28;PROV1485;2016-08-29;2016-10-01;30 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC162724;2016-09-22;PROV1397;2016-09-07;2016-09-25;15 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162725;2016-09-20;PROV1397;2016-08-17;2016-09-23;34 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC162732;2016-09-30;PROV40002065;2016-09-07;2016-10-03;23 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC162735;2016-09-05;PROV40002065;2016-07-27;2016-09-08;40 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC162736;2016-09-30;PROV40000520;2016-09-11;2016-10-03;19 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC162737;2016-09-30;PROV40002720;2016-08-31;2016-10-03;30 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC162742;2016-09-30;PROV41000980;2016-08-15;2016-10-03;46 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC162743;2016-09-01;PROV1597;2016-08-24;2016-09-04;8 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC162745;2016-09-12;PROV1129;2016-08-14;2016-09-15;29 days;Proveedor 207;ES;EUR;Spanish;10 days;False
